"id","marketing_channel","account_creation_method","country_code","loyalty_program","created_on"
"16b837ff","direct","desktop","JP",0,"2021-10-03"
"5fdc5697","direct","desktop","US",0,"2021-10-03"
"69e34179","direct","desktop","PL",0,"2021-10-03"
"f55f39e1","direct","desktop","CO",1,"2021-10-03"
"49ef254b","direct","desktop","US",1,"2021-10-03"
"240eceb4","direct","desktop","GB",0,"2022-06-16"
"016148c3","direct","desktop","GB",0,"2022-06-16"
"b5b1f2be","direct","desktop","US",1,"2022-06-16"
"f4015c8c","direct","desktop","US",1,"2022-06-16"
"25349b20","direct","desktop","PT",1,"2022-06-16"
"407074b2","direct","desktop","IN",1,"2022-06-16"
"4e126104","direct","desktop","GB",0,"2022-06-16"
"53c1d7ce","direct","desktop","AE",0,"2022-06-16"
"5b33d57a","direct","desktop","MX",0,"2022-06-16"
"87890ca8","direct","desktop","ES",0,"2022-06-16"
"17d37700","direct","desktop","CA",0,"2022-06-16"
"dec56ab1","direct","desktop","ES",1,"2022-06-16"
"0db0fd74","direct","desktop","DE",0,"2022-06-16"
"eca71a76","direct","desktop","OM",1,"2022-06-16"
"3f273323","direct","desktop","US",0,"2022-06-16"
"9020aacd","direct","desktop","US",1,"2022-06-16"
"a12447ec","direct","desktop","TR",0,"2022-06-16"
"45d57168","direct","desktop","US",1,"2022-06-16"
"e10e6fb9","direct","desktop","CL",0,"2022-06-16"
"68f39033","direct","desktop","ES",0,"2022-06-16"
"ad645f6b","direct","desktop","GB",1,"2022-06-16"
"f4ced22f","direct","desktop","US",1,"2022-06-16"
"3211a38e","direct","desktop","FR",0,"2018-12-15"
"e71f22ee","direct","desktop","GB",0,"2018-12-15"
"43db9498","direct","desktop","CZ",0,"2018-12-15"
"37404638","direct","desktop","AU",0,"2018-12-15"
"fd044be0","direct","desktop","US",0,"2018-12-15"
"504f2c3f","direct","desktop","PT",0,"2018-12-15"
"b9a185ec","direct","desktop","MX",0,"2018-12-15"
"014d2bec","direct","desktop","US",0,"2018-12-15"
"bde05fcf","direct","desktop","US",0,"2018-12-15"
"5b9223e8","direct","desktop","US",0,"2018-12-15"
"3839d091","direct","desktop","US",1,"2018-12-15"
"9d243c99","direct","desktop","US",0,"2018-12-15"
"4fa0522e","direct","desktop","HK",0,"2018-12-15"
"531f0b84","direct","desktop","US",0,"2018-12-15"
"f003812d","direct","desktop","US",0,"2018-12-15"
"969c6336","direct","desktop","NL",0,"2018-12-15"
"c0c652e5","direct","desktop","US",0,"2018-12-15"
"03667c88","direct","desktop","GR",0,"2018-12-15"
"79ef0697","direct","desktop","US",0,"2019-08-28"
"3f02efdf","direct","desktop","JP",1,"2019-08-28"
"26e85f16","direct","desktop","US",0,"2019-08-28"
"977ef986","direct","desktop","CA",0,"2019-08-28"
"444bf0ad","direct","desktop","US",0,"2019-08-28"
"98190b71","direct","desktop","AU",0,"2019-08-28"
"00a9b697","direct","desktop","US",0,"2019-08-28"
"5f621961","direct","desktop","CA",1,"2019-08-28"
"fc8cf021","direct","desktop","BR",0,"2019-08-28"
"c7994b75","direct","desktop","IN",0,"2019-08-28"
"382e9a06","direct","desktop","CA",0,"2019-08-28"
"d78511e8","direct","desktop","HK",0,"2019-08-28"
"45ea7196","direct","desktop","FR",0,"2019-08-28"
"bd37f6bc","direct","desktop","US",0,"2019-08-28"
"6ba7c61e","direct","desktop","US",1,"2019-08-28"
"0f92c46c","direct","desktop","US",0,"2019-08-28"
"30be8c55","direct","desktop","US",0,"2019-08-28"
"b277af5f","direct","desktop","MX",0,"2019-08-28"
"88721a44","direct","desktop","US",0,"2019-08-28"
"5915c460","direct","desktop","FR",1,"2019-08-28"
"0139ae67","direct","desktop","IT",1,"2019-08-28"
"340ece71","direct","desktop","GB",0,"2019-08-28"
"692e098e","direct","desktop","AU",1,"2019-08-28"
"1e13724d","direct","desktop","US",0,"2019-08-28"
"e69d84b6","direct","desktop","US",0,"2019-08-28"
"db9715ee","direct","desktop","GB",1,"2019-08-28"
"a9b997f7","direct","desktop","AU",1,"2020-05-10"
"a473d95e","direct","desktop","US",1,"2020-05-10"
"6fa576ad","direct","desktop","US",1,"2020-05-10"
"12799438","direct","desktop","PL",0,"2020-05-10"
"bc07c45a","direct","desktop","AU",0,"2020-05-10"
"fd087888","direct","desktop","CL",0,"2020-05-10"
"ff7fb2c8","direct","desktop","US",0,"2020-05-10"
"b92c0793","direct","desktop","NZ",0,"2020-05-10"
"ab35c183","direct","desktop","US",0,"2020-05-10"
"8f9db927","direct","desktop","US",0,"2020-05-10"
"cc94a401","direct","desktop","HK",0,"2020-05-10"
"503791a2","direct","desktop","FR",0,"2020-05-10"
"434c8c32","direct","desktop","CA",0,"2020-05-10"
"2e19cf60","direct","desktop","US",0,"2020-05-10"
"cebc2647","direct","desktop","US",0,"2020-05-10"
"708dc5a8","direct","desktop","DE",0,"2020-05-10"
"00617b5c","direct","desktop","US",0,"2020-05-10"
"503995af","direct","desktop","EG",0,"2020-05-10"
"bcf861d2","direct","desktop","US",0,"2020-05-10"
"bfc9fd3e","direct","desktop","US",0,"2020-05-10"
"804d46eb","direct","desktop","JP",0,"2020-05-10"
"52f92381","direct","desktop","US",0,"2020-05-10"
"140cb767","direct","desktop","US",0,"2020-05-10"
"656feb70","direct","desktop","CA",1,"2020-05-10"
"48863a96","direct","desktop","DE",0,"2020-05-10"
"d627daf6","direct","desktop","US",0,"2020-05-10"
"6e7cdea4","direct","desktop","US",0,"2020-05-10"
"16f2e2c4","direct","desktop","US",1,"2020-05-10"
"d1001836","direct","desktop","GB",1,"2020-05-10"
"79f941a8","direct","desktop","AU",1,"2020-05-10"
"f70c0bf2","direct","desktop","PE",1,"2020-05-10"
"17e74598","direct","desktop","US",1,"2020-05-10"
"5ee19f29","direct","desktop","NL",0,"2020-05-10"
"75fdaac2","direct","desktop","US",0,"2020-05-10"
"c304b27f","direct","desktop","US",1,"2020-05-10"
"4a927718","direct","desktop","US",1,"2020-05-10"
"6e872c3a","direct","desktop","MX",1,"2020-05-10"
"2325faab","direct","desktop","US",1,"2020-05-10"
"b8552c7d","direct","desktop","KR",1,"2020-05-10"
"71314241","direct","desktop","DE",1,"2020-05-10"
"f4cb145e","direct","desktop","PT",0,"2020-05-10"
"7ba51549","direct","desktop","US",0,"2020-05-10"
"8e3aeeb0","direct","desktop","CA",0,"2020-05-10"
"804553d8","direct","desktop","CA",1,"2020-05-10"
"3d5ee1e0","direct","desktop","GB",1,"2020-05-10"
"2744e1b0","direct","desktop","NL",0,"2020-05-10"
"9f1abe70","direct","desktop","US",0,"2020-05-10"
"f794113c","direct","desktop","JP",0,"2020-05-10"
"900d0334","direct","desktop","GB",1,"2020-05-10"
"f7856e60","direct","desktop","BR",1,"2020-05-10"
"fcfb7017","direct","desktop","AU",1,"2020-05-10"
"2da11129","direct","desktop","US",1,"2020-05-10"
"ce40f4ae","direct","desktop","GB",1,"2020-05-10"
"5248ad04","direct","desktop","FR",1,"2020-05-10"
"c253bf89","direct","desktop","US",1,"2020-05-10"
"ad6e5f12","direct","desktop","US",1,"2020-05-10"
"7edc9efb","direct","desktop","GB",1,"2020-05-10"
"29e6dfb9","direct","desktop","DE",0,"2020-05-10"
"5c7386ae","direct","desktop","US",0,"2020-05-10"
"3b248445","direct","desktop","US",0,"2021-01-21"
"2323e3be","direct","desktop","JP",1,"2021-01-21"
"9d85c145","direct","desktop","AU",1,"2021-01-21"
"32712dbc","direct","desktop","RU",1,"2021-01-21"
"a0be8926","direct","desktop","US",1,"2021-01-21"
"9225f4b8","direct","desktop","ES",0,"2021-01-21"
"2bc78c88","direct","desktop","US",0,"2021-01-21"
"a88e186a","direct","desktop","AU",1,"2021-01-21"
"c283e3d2","direct","desktop","US",1,"2021-01-21"
"a5fbcbcb","direct","desktop","US",1,"2021-01-21"
"9fcc7dea","direct","desktop","PT",0,"2021-01-21"
"211f098f","direct","desktop","US",0,"2021-01-21"
"e413288d","direct","desktop","US",1,"2021-01-21"
"08a1fb12","direct","desktop","MX",0,"2021-01-21"
"931fae39","direct","desktop","US",1,"2021-01-21"
"264b666b","direct","desktop","US",1,"2021-01-21"
"51bbf751","direct","desktop","US",1,"2021-01-21"
"6571e9b3","direct","desktop","MA",1,"2021-01-21"
"e6ad824d","direct","desktop","DE",0,"2021-01-21"
"666eaf35","direct","desktop","GB",0,"2021-01-21"
"24f88e56","direct","desktop","PL",1,"2021-01-21"
"195a361d","direct","desktop","IT",0,"2021-01-21"
"ea27f120","direct","desktop","CW",1,"2021-01-21"
"3f894b0d","direct","desktop","GR",0,"2021-01-21"
"c15bbfb1","direct","desktop","US",0,"2021-01-21"
"5748266b","direct","desktop","ES",1,"2021-01-21"
"4396dfc0","direct","desktop","ES",0,"2021-01-21"
"59deca1d","direct","desktop","EE",0,"2021-01-21"
"3d502496","direct","desktop","AU",1,"2021-01-21"
"059e7b4e","direct","desktop","US",0,"2021-01-21"
"ab14b9a3","direct","desktop","FI",0,"2021-01-21"
"039ed65f","direct","desktop","US",0,"2021-01-21"
"9a53cea2","direct","desktop","US",0,"2021-01-21"
"96d3c04a","direct","desktop","MX",0,"2021-01-21"
"f7193b4f","direct","desktop","NL",0,"2021-01-21"
"695fb57e","direct","desktop","AU",0,"2021-01-21"
"882f1a04","direct","desktop","NO",1,"2021-01-21"
"40d1fbc9","direct","desktop","BR",0,"2021-01-21"
"38b258fe","direct","desktop","FR",1,"2021-01-21"
"72cab7b3","direct","desktop","DE",0,"2021-01-21"
"b345a228","direct","desktop","DK",0,"2021-01-21"
"6ae148f4","direct","desktop","US",1,"2021-01-21"
"71365f6c","direct","desktop","JP",0,"2021-01-21"
"bfb56cf5","direct","desktop","US",0,"2021-01-21"
"c1b14b99","direct","desktop","MX",1,"2021-01-21"
"fdb82202","direct","desktop","AU",0,"2021-01-21"
"1db94753","direct","desktop","US",0,"2021-01-21"
"11424539","direct","desktop","NO",1,"2021-01-21"
"54e93b5d","direct","desktop","DE",1,"2021-01-21"
"459dba12","direct","desktop","PL",1,"2021-01-21"
"d2776160","direct","desktop","US",1,"2021-01-21"
"e918cdd7","direct","desktop","SE",1,"2021-01-21"
"99865ffd","direct","desktop","US",0,"2021-01-21"
"92ad2606","direct","desktop","US",0,"2021-01-21"
"fa92da0c","direct","desktop","ZA",0,"2021-01-21"
"6b59e1b8","direct","desktop","GB",1,"2021-01-21"
"f64416ed","direct","desktop","AU",0,"2021-01-21"
"cef234d7","direct","desktop","PL",1,"2021-01-21"
"96b64696","direct","desktop","UA",0,"2021-01-21"
"d25b91d7","direct","desktop","DK",1,"2021-01-21"
"244c2d78","direct","desktop","US",1,"2021-01-21"
"edd51e89","direct","desktop","US",1,"2021-01-21"
"8a9be872","direct","desktop","AU",1,"2021-01-21"
"7de7278f","direct","desktop","US",0,"2021-01-21"
"18f260e7","direct","desktop","ES",0,"2021-01-21"
"059e0b11","direct","desktop","SK",1,"2021-01-21"
"f51aad73","direct","desktop","NL",1,"2021-01-21"
"c7aa3acd","direct","desktop","ES",0,"2021-01-21"
"7a5f96f4","direct","desktop","JP",1,"2021-01-21"
"1ba8c109","direct","desktop","GB",1,"2021-01-21"
"63e359ba","direct","desktop","PL",0,"2021-01-21"
"729de972","direct","desktop","US",0,"2021-01-21"
"af371f01","direct","desktop","IN",0,"2021-10-04"
"3a2b48cb","direct","desktop","US",0,"2021-10-04"
"fd5289cb","direct","desktop","US",0,"2021-10-04"
"c14cbeb3","direct","desktop","ZA",1,"2021-10-04"
"84c82e62","direct","desktop","US",0,"2021-10-04"
"3b4c8c49","direct","desktop","US",1,"2021-10-04"
"5c0c739f","direct","desktop","FR",1,"2021-10-04"
"3c8b9ccb","direct","desktop","US",1,"2021-10-04"
"a31f0d0d","direct","desktop","ZA",1,"2021-10-04"
"df8a43a4","direct","desktop","GB",0,"2021-10-04"
"73b38f68","direct","desktop","CR",1,"2021-10-04"
"12a66254","direct","desktop","JP",0,"2021-10-04"
"5b8a780d","direct","desktop","US",0,"2021-10-04"
"eb1264b4","direct","desktop","US",1,"2021-10-04"
"3016b596","direct","desktop","GB",0,"2021-10-04"
"8307582f","direct","desktop","US",1,"2021-10-04"
"6c9db5fe","direct","desktop","US",1,"2021-10-04"
"ed09cd2c","direct","desktop","RU",1,"2021-10-04"
"453fd82f","direct","desktop","US",1,"2021-10-04"
"8aead4fa","direct","desktop","IT",1,"2021-10-04"
"585e288d","direct","desktop","MX",1,"2021-10-04"
"bfca07b8","direct","desktop","US",0,"2021-10-04"
"6124d9fa","direct","desktop","AU",1,"2021-10-04"
"9e9d9bf7","direct","desktop","US",0,"2021-10-04"
"e6d2ce6e","direct","desktop","EG",0,"2021-10-04"
"82895f5b","direct","desktop","DE",0,"2021-10-04"
"127c3882","direct","desktop","UY",1,"2021-10-04"
"36fbb1f1","direct","desktop","DE",1,"2021-10-04"
"69de0f7d","direct","desktop","US",1,"2021-10-04"
"9a17e73d","direct","desktop","DK",1,"2021-10-04"
"e149e74d","direct","desktop","US",1,"2021-10-04"
"a72d28ba","direct","desktop","GB",1,"2021-10-04"
"8e733590","direct","desktop","JO",1,"2021-10-04"
"01e0e663","direct","desktop","US",1,"2021-10-04"
"93db1075","direct","desktop","US",0,"2021-10-04"
"e2c24099","direct","desktop","US",0,"2021-10-04"
"0ba58358","direct","desktop","AT",0,"2021-10-04"
"1c6ac390","direct","desktop","LK",0,"2021-10-04"
"43534f52","direct","desktop","GB",0,"2021-10-04"
"928de5f5","direct","desktop","US",0,"2021-10-04"
"cf4d591a","direct","desktop","US",0,"2021-10-04"
"312a9404","direct","desktop","AU",0,"2021-10-04"
"befe7b38","direct","desktop","NZ",0,"2021-10-04"
"4655b056","direct","desktop","NG",1,"2021-10-04"
"fa35cf5a","direct","desktop","US",0,"2021-10-04"
"4f8bf99a","direct","desktop","US",0,"2022-06-17"
"ebd4e338","direct","desktop","MO",1,"2022-06-17"
"42387075","direct","desktop","US",0,"2022-06-17"
"0d2cde97","direct","desktop","US",0,"2022-06-17"
"036a7854","direct","desktop","GB",0,"2022-06-17"
"9a93b5b4","direct","desktop","US",1,"2022-06-17"
"66a378cb","direct","desktop","US",1,"2022-06-17"
"d5a5aa2d","direct","desktop","US",1,"2022-06-17"
"48c23371","direct","desktop","AU",1,"2022-06-17"
"f30731b2","direct","desktop","US",1,"2022-06-17"
"da73a94d","direct","desktop","DE",1,"2022-06-17"
"adca6172","direct","desktop","US",0,"2022-06-17"
"a9d88574","direct","desktop","CL",0,"2022-06-17"
"6d72df3e","direct","desktop","MZ",0,"2022-06-17"
"837cab13","direct","desktop","SE",0,"2022-06-17"
"90bd68cc","direct","desktop","AU",0,"2022-06-17"
"a04b3eaa","direct","desktop","DE",0,"2022-06-17"
"30afa73f","direct","desktop","US",1,"2022-06-17"
"5e33a5c4","direct","desktop","AR",1,"2022-06-17"
"094e40b5","direct","desktop","DE",1,"2022-06-17"
"44f3bdf5","direct","desktop","US",1,"2022-06-17"
"e02207fc","direct","desktop","RO",0,"2022-06-17"
"73f7eb0d","direct","desktop","CR",0,"2022-06-17"
"18901103","direct","desktop","BR",1,"2022-06-17"
"d64e18d3","direct","desktop","US",1,"2022-06-17"
"1ae7bcd8","direct","desktop","IL",1,"2022-06-17"
"5b292262","direct","desktop","FR",0,"2022-06-17"
"f7689ea6","direct","desktop","US",0,"2022-06-17"
"8797006e","direct","desktop","US",1,"2022-06-17"
"18a6b734","direct","desktop","JP",1,"2022-06-17"
"12c113dc","direct","desktop","US",1,"2022-06-17"
"ecdd641e","direct","desktop","US",1,"2022-06-17"
"c1091681","direct","desktop","AT",0,"2022-06-17"
"c2b1b440","direct","desktop","US",1,"2022-06-17"
"4e2a9014","direct","desktop","CA",1,"2022-06-17"
"042455b8","direct","desktop","US",1,"2022-06-17"
"0464e90b","direct","desktop","US",0,"2018-12-16"
"007fd3db","direct","desktop","US",0,"2018-12-16"
"8eb07492","direct","desktop","US",0,"2018-12-16"
"d234972a","direct","desktop","CA",0,"2018-12-16"
"ab8fc2e0","direct","desktop","UA",0,"2018-12-16"
"a984ca92","direct","desktop","PE",0,"2018-12-16"
"923b8ed5","direct","desktop","US",1,"2018-12-16"
"e13c6f54","direct","desktop","ES",0,"2018-12-16"
"0ea25ab1","direct","desktop","AU",0,"2018-12-16"
"4e3c5c07","direct","desktop","HN",0,"2018-12-16"
"b7121907","direct","desktop","US",0,"2018-12-16"
"a47f0593","direct","desktop","US",0,"2018-12-16"
"e62fd81b","direct","desktop","US",0,"2018-12-16"
"31645a43","direct","desktop","DE",1,"2019-08-29"
"f3a2c600","direct","desktop","AU",0,"2019-08-29"
"5125c65a","direct","desktop","US",0,"2019-08-29"
"0c08d6af","direct","desktop","US",1,"2019-08-29"
"ac2610fe","direct","desktop","US",1,"2019-08-29"
"8bf8c222","direct","desktop","US",1,"2019-08-29"
"f549387b","direct","desktop","US",0,"2019-08-29"
"01158ec2","direct","desktop","US",0,"2019-08-29"
"459ab715","direct","desktop","KR",0,"2019-08-29"
"bf205b57","direct","desktop","DE",0,"2019-08-29"
"73a14e69","direct","desktop","US",0,"2019-08-29"
"878d502b","direct","desktop","GB",0,"2019-08-29"
"ee6b9bd6","direct","desktop","GR",0,"2019-08-29"
"7117ac8b","direct","desktop","FR",0,"2019-08-29"
"27e283ad","direct","desktop","BR",0,"2019-08-29"
"3b1a7dc6","direct","desktop","US",0,"2019-08-29"
"eb7792f3","direct","desktop","AU",1,"2019-08-29"
"c89b6c8a","direct","desktop","US",0,"2019-08-29"
"339a60fd","direct","desktop","FR",0,"2019-08-29"
"4a00649d","direct","desktop","US",0,"2019-08-29"
"d8bbbdc7","direct","desktop","US",0,"2019-08-29"
"ead98ebd","direct","desktop","DE",0,"2019-08-29"
"82c85798","direct","desktop","US",0,"2019-08-29"
"d51baa39","direct","desktop","HU",0,"2020-05-11"
"43485621","direct","desktop","SG",1,"2020-05-11"
"4ad745da","direct","desktop","US",0,"2020-05-11"
"599c61c1","direct","desktop","US",1,"2020-05-11"
"7024e691","direct","desktop","IE",0,"2020-05-11"
"5e69bb49","direct","desktop","GB",1,"2020-05-11"
"f32ce67c","direct","desktop","IT",0,"2020-05-11"
"70de3cd1","direct","desktop","US",0,"2020-05-11"
"d046aba2","direct","desktop","GB",1,"2020-05-11"
"5b3e957e","direct","desktop","US",0,"2020-05-11"
"c9669081","direct","desktop","US",0,"2020-05-11"
"d61f8332","direct","desktop","US",0,"2020-05-11"
"a7a05512","direct","desktop","US",0,"2020-05-11"
"831546ac","direct","desktop","US",0,"2020-05-11"
"fae6e10a","direct","desktop","DE",1,"2020-05-11"
"9a362c0b","direct","desktop","US",0,"2020-05-11"
"6bacdca7","direct","desktop","BR",0,"2020-05-11"
"acfa57bf","direct","desktop","US",0,"2020-05-11"
"40f728b0","direct","desktop","CA",0,"2020-05-11"
"8e2d2a77","direct","desktop","NL",0,"2020-05-11"
"23eb924d","direct","desktop","CA",0,"2020-05-11"
"8301085d","direct","desktop","ES",0,"2020-05-11"
"aad2add3","direct","desktop","MX",0,"2020-05-11"
"180214bd","direct","desktop","US",1,"2020-05-11"
"67b9bbb1","direct","desktop","UA",0,"2020-05-11"
"e28e3710","direct","desktop","KZ",0,"2020-05-11"
"4329f10a","direct","desktop","US",1,"2020-05-11"
"64d51dd4","direct","desktop","US",1,"2020-05-11"
"03bf09d1","direct","desktop","US",0,"2020-05-11"
"0e79e43c","direct","desktop","BE",0,"2020-05-11"
"94c1a376","direct","desktop","BR",1,"2020-05-11"
"5b4a410a","direct","desktop","DE",1,"2020-05-11"
"808eadaa","direct","desktop","GB",0,"2020-05-11"
"40d42f62","direct","desktop","US",0,"2020-05-11"
"adfcdf06","direct","desktop","IE",0,"2020-05-11"
"3fb5642c","direct","desktop","US",1,"2020-05-11"
"afc3c93a","direct","desktop","GB",1,"2020-05-11"
"0648c91f","direct","desktop","BR",1,"2020-05-11"
"4f1b9c81","direct","desktop","IT",1,"2020-05-11"
"e345a590","direct","desktop","JP",0,"2020-05-11"
"dbbdd07c","direct","desktop","US",1,"2020-05-11"
"664deffb","direct","desktop","US",0,"2020-05-11"
"15d5220d","direct","desktop","US",0,"2020-05-11"
"f60ad9b4","direct","desktop","PT",0,"2020-05-11"
"dac9928c","direct","desktop","US",0,"2020-05-11"
"605a4179","direct","desktop","AT",0,"2020-05-11"
"c738c462","direct","desktop","US",0,"2020-05-11"
"750b1c79","direct","desktop","MX",0,"2020-05-11"
"05e0414c","direct","desktop","ES",0,"2020-05-11"
"e4b41339","direct","desktop","PK",0,"2020-05-11"
"6dbf752f","direct","desktop","US",0,"2021-01-22"
"999db8e8","direct","desktop","JP",1,"2021-01-22"
"58705289","direct","desktop","GB",0,"2021-01-22"
"093bb794","direct","desktop","US",1,"2021-01-22"
"451f28af","direct","desktop","MA",0,"2021-01-22"
"0d8bad91","direct","desktop","US",1,"2021-01-22"
"1a83b8e1","direct","desktop","GB",0,"2021-01-22"
"7c2593cb","direct","desktop","US",1,"2021-01-22"
"3058d026","direct","desktop","US",0,"2021-01-22"
"7f1f099e","direct","desktop","US",0,"2021-01-22"
"65b6d1c4","direct","desktop","US",1,"2021-01-22"
"e14ded89","direct","desktop","BE",1,"2021-01-22"
"39bcc5b4","direct","desktop","US",0,"2021-01-22"
"e1f3db6d","direct","desktop","FR",1,"2021-01-22"
"74dc1853","direct","desktop","IN",1,"2021-01-22"
"31360f4e","direct","desktop","AE",1,"2021-01-22"
"e19b98c4","direct","desktop","SE",1,"2021-01-22"
"31149a3a","direct","desktop","FR",0,"2021-01-22"
"14e8fab9","direct","desktop","US",1,"2021-01-22"
"f21f6cd0","direct","desktop","JP",1,"2021-01-22"
"63b4c8b9","direct","desktop","US",1,"2021-01-22"
"ce51b9a0","direct","desktop","US",0,"2021-01-22"
"22979d50","direct","desktop","GB",1,"2021-01-22"
"c833c19b","direct","desktop","BE",0,"2021-01-22"
"14900d2a","direct","desktop","PE",0,"2021-01-22"
"ed9cf9d6","direct","desktop","US",0,"2021-01-22"
"f3841a96","direct","desktop","BG",1,"2021-01-22"
"6b8ef44e","direct","desktop","US",0,"2021-01-22"
"db4754d5","direct","desktop","BR",0,"2021-01-22"
"e430d24e","direct","desktop","BR",0,"2021-01-22"
"3accd083","direct","desktop","FR",0,"2021-01-22"
"5f8ba6fb","direct","desktop","US",0,"2021-01-22"
"2.99E+62","direct","desktop","IL",0,"2021-01-22"
"703f9f2d","direct","desktop","PL",1,"2021-01-22"
"59dd1ea0","direct","desktop","BR",1,"2021-01-22"
"65fa63b8","direct","desktop","CA",1,"2021-01-22"
"a195417c","direct","desktop","DE",0,"2021-01-22"
"ccf0bff8","direct","desktop","IE",0,"2021-01-22"
"c249296e","direct","desktop","US",1,"2021-01-22"
"a5eadd95","direct","desktop","JP",1,"2021-01-22"
"7c345ded","direct","desktop","TR",0,"2021-01-22"
"29aaa626","direct","desktop","US",1,"2021-01-22"
"a45fe51b","direct","desktop","US",0,"2021-01-22"
"5f9c457b","direct","desktop","US",1,"2021-01-22"
"c69d74a0","direct","desktop","US",0,"2021-01-22"
"e22f2416","direct","desktop","AU",1,"2021-01-22"
"c161ba90","direct","desktop","GB",1,"2021-01-22"
"e161b9dc","direct","desktop","KR",0,"2021-01-22"
"c49e3561","direct","desktop","JP",0,"2021-01-22"
"04bef355","direct","desktop","NL",1,"2021-01-22"
"93975d74","direct","desktop","TR",0,"2021-01-22"
"bea15d19","direct","desktop","PT",0,"2021-01-22"
"a67c0bc6","direct","desktop","JP",0,"2021-01-22"
"03a22e55","direct","desktop","CA",0,"2021-01-22"
"f5993356","direct","desktop","AR",1,"2021-01-22"
"1b2450d9","direct","desktop","US",0,"2021-01-22"
"f60a501c","direct","desktop","BR",0,"2021-01-22"
"c07cff1d","direct","desktop","AU",0,"2021-01-22"
"2bc2761b","direct","desktop","US",1,"2021-01-22"
"c13b1392","direct","desktop","US",1,"2021-01-22"
"270bad9d","direct","desktop","US",0,"2021-01-22"
"f76389a2","direct","desktop","IN",0,"2021-01-22"
"5f2aea02","direct","desktop","CA",0,"2021-01-22"
"8c607530","direct","desktop","RU",1,"2021-01-22"
"0eca96fc","direct","desktop","DE",0,"2021-01-22"
"1cedb31c","direct","desktop","AU",1,"2021-01-22"
"526bf8c8","direct","desktop","RU",1,"2021-01-22"
"dd05b8b7","direct","desktop","AU",1,"2021-01-22"
"2f5bf3e1","direct","desktop","ES",1,"2021-01-22"
"036d83a3","direct","desktop","US",0,"2021-01-22"
"63d57e9a","direct","desktop","US",0,"2021-01-22"
"f0f9ea5d","direct","desktop","US",0,"2021-01-22"
"14be4cd1","direct","desktop","US",1,"2021-01-22"
"abd9815d","direct","desktop","TW",1,"2021-10-05"
"72713f2f","direct","desktop","NL",0,"2021-10-05"
"2b7fae7d","direct","desktop","US",1,"2021-10-05"
"885a894f","direct","desktop","GU",1,"2021-10-05"
"40707706","direct","desktop","CH",0,"2021-10-05"
"9c574587","direct","desktop","MX",1,"2021-10-05"
"f338a99e","direct","desktop","NZ",1,"2021-10-05"
"17daedc3","direct","desktop","US",1,"2021-10-05"
"7b8d0614","direct","desktop","US",0,"2021-10-05"
"8b71e39d","direct","desktop","MX",0,"2021-10-05"
"f13550b7","direct","desktop","IL",1,"2021-10-05"
"a3eba540","direct","desktop","US",1,"2021-10-05"
"44ff5d6f","direct","desktop","GB",0,"2021-10-05"
"25faabe0","direct","desktop","US",1,"2021-10-05"
"f972e86c","direct","desktop","JP",1,"2021-10-05"
"f44edf4a","direct","desktop","US",1,"2021-10-05"
"b825f0ed","direct","desktop","FR",1,"2021-10-05"
"aa8d36ec","direct","desktop","JP",1,"2021-10-05"
"66f58b16","direct","desktop","US",1,"2021-10-05"
"4e3ba363","direct","desktop","FR",1,"2021-10-05"
"7d122429","direct","desktop","ES",1,"2021-10-05"
"2d7bf7d5","direct","desktop","US",1,"2021-10-05"
"499c0165","direct","desktop","US",0,"2021-10-05"
"b5719b7c","direct","desktop","JP",1,"2021-10-05"
"9bfcc499","direct","desktop","CH",0,"2021-10-05"
"424bf5f9","direct","desktop","NO",1,"2021-10-05"
"426292f4","direct","desktop","AU",1,"2021-10-05"
"6a08e029","direct","desktop","AU",0,"2021-10-05"
"9197e9a4","direct","desktop","US",0,"2021-10-05"
"550a7932","direct","desktop","ES",1,"2021-10-05"
"aa7f0b30","direct","desktop","CH",1,"2021-10-05"
"3500accd","direct","desktop","DE",1,"2021-10-05"
"e393af5f","direct","desktop","US",1,"2021-10-05"
"ddd45b34","direct","desktop","KR",0,"2021-10-05"
"3507a817","direct","desktop","FR",1,"2021-10-05"
"4499b2e5","direct","desktop","PE",1,"2021-10-05"
"79256654","direct","desktop","MX",1,"2021-10-05"
"34904266","direct","desktop","IE",1,"2021-10-05"
"133e71e3","direct","desktop","GB",0,"2021-10-05"
"8ea0a063","direct","desktop","US",1,"2021-10-05"
"bbdb3a3b","direct","desktop","CO",1,"2021-10-05"
"15d88fcb","direct","desktop","US",1,"2021-10-05"
"f4a81cf5","direct","desktop","ES",0,"2021-10-05"
"7fe37f39","direct","desktop","US",1,"2021-10-05"
"d50949e7","direct","desktop","US",0,"2021-10-05"
"50aeadb5","direct","desktop","JP",1,"2021-10-05"
"9ef052c3","direct","desktop","IL",0,"2022-06-18"
"2aa534b3","direct","desktop","US",1,"2022-06-18"
"d8bc5701","direct","desktop","JP",0,"2022-06-18"
"2d642348","direct","desktop","US",1,"2022-06-18"
"9aded579","direct","desktop","DE",0,"2022-06-18"
"7277cee8","direct","desktop","ES",1,"2022-06-18"
"52bccb87","direct","desktop","US",1,"2022-06-18"
"3bca84c8","direct","desktop","GB",0,"2022-06-18"
"a2e948d5","direct","desktop","US",0,"2022-06-18"
"2ced1aa5","direct","desktop","US",1,"2022-06-18"
